candidate_30k_count,candidate_50k_count,candidate_60k_count,candidate_75k_count,error,page_count,status,token_count,wallet,x_max_realized_lot_multiple_from_seed,x_token_mints
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,F42PGVV9Wms3dVbgfaJMZHgQ2v8jQg7bkZrxP7XcuD91,2507.498933954524,BCdwQBAn8dYB5YjTsoB6TdHAWokxv28k2oZUodERpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,6UYiLRjG8hTLQVxCzqb4rKP2nJSVuB4b53Fqf8TghToE,1021.6406514591928,CGEDT9QZDvvH5GmVkWJH2BXiMJqMJySC9ihWyr7Spump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,HRhricGzepcgKw8xfYZN6c4ArQSPXu9NSbWsrQCsLzAa,31.44011682141885,CqEQBrm77irTktBqr8uB2k3DM72YwtX2jix7C4SLpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,2QsJn2rGoErjU2hWSutvRyjuEqgx25vc3PmgvywhK3gq,55.79881489174353,DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,A4xMZyG9WiuxpsfQrtmzJRcsWfDjyjsqjj5VupHe4Mpf,119.5583216402399,DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,D3TSSFT1w9ww6gPK7Rri48fEPU9CT3kfgohW1utuFs1g,140.33019497868443,DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,xRssxdqYMgBZ2VZN5brMnWEWecracNUJyNuv1g4dCtq,28.1850443394462,DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,FwFYseRdCre41GNJDQFvyvypzWFKq5P9TfwxBoNRr1eD,58.87022277298793,DpxKNEi3XVeRByaGqYKvz2w6E2PhPgBAqdayLcQEpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,HYT9g7yyBMSjRhjpmBzYm2jTmEJRy27JWdGrFmkxADef,290.71693130977985,3xQPNZ3RrBvGrrgZEqaKFueeQ8FBpFKPTFe8bwVkpump|DtHTTtiE4Aex3BzLZLi3og1bgMgvh6G1X7mKcykVpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,46XAZ8SAPEvKD3YPCe9KQpCrkP19KW6AdfktoZet2dtF,112.61146087899547,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,BpPaUatonuqTKAjenZcPYLaeFxMtXmkPMjjawkMR12fR,55.525826532628095,F1ppSHedBsGGwEKH78JVgoqr4xkQHswtsGGLpgM7bCP2
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,AG2GXkD6ajUtmJVYuxSLTJEskdZK1UVRS4dpYy5iphqk,1590.3553857908182,GnFMf6JVRhAqPbA9r8yW16xycynKNkXfbaYbusLEpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,S6ApY4q8WoBBQLkHCZzZ9vwqsuJJQXM8c83TGUDTP4X,571.5684625949565,GnFMf6JVRhAqPbA9r8yW16xycynKNkXfbaYbusLEpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,6TU85H16RSn6R4z9osxKtaeK5NthADvSczgnV7r1mBku,436.7131165590888,HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,9rcihuzwaVeRqScDRURFGz2qWE6TxCKLpNcrbjeTyh7y,1337.200436046293,HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,CQNpmxVXMAZrWaHSxdfiuD9gkdHedyqQtoH98FCAqjhM,1703.1760694464072,HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,Jrd4aTsWXgvmDegn7nC7SA6md94ccvF6Z7NTCU4XffS,1593.3506928934662,HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,38tAutsiZWaJ8MsMJVgKCx4U5LHwZM2g6StmQpKLRqz6,302.22995488300563,HkBWJJiaUW5Kod4HpHWZiGD9PQVipmMiPDgiRPcNpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,GCYsEVEdoWzxNmunTESPofRDmchVCSpd9dyC85iXHQam,109.81427857678096,HkBWJJiaUW5Kod4HpHWZiGD9PQVipmMiPDgiRPcNpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,83cBVuAUhkPm5G9AU1mKQ1ryD9uCWTNXQuohZWuzSpZF,61.45845990418282,HrFjQfrfBzWc2MGaZqCyRZyarxoNZvanYnXKJMxQpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,EfEAJHy2G8akWqgc8Cn6bYQAA49S71mW1T8TgoKSSFUQ,92.65051421149728,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,49UUeTE5f7n5RYW69BHHKYY9hMu1WiSHNt6eJkEqbske,5825.987850317499,Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,59xWG7MV4MRihvZ9VFMGRYwXER7xYoDLLfT5gUmz2fve,140.58442714328376,Y47Svo5kZJxdEgTvCwM2LDv8twbQHTKtfLr3CJyLFy9
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,BxYEWEzc327t4dEiQuUhYoqKKLCSDyx4At6M5Ze6Wa92,121.92775753964068,Y47Svo5kZJxdEgTvCwM2LDv8twbQHTKtfLr3CJyLFy9
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,4cuaRAqrwnP3Ay1HMYyjC8ziuKy1EEAWfii2RAba6WNb,81.61842680950608,fH1YDRu48pBwedxhNxTRSLsriqx3ysUntRbKMtkpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,EckebZWU6mqCG6arUDw111vJqarwM4PGQNd8N32Wqxgh,219.0082427633064,fH1YDRu48pBwedxhNxTRSLsriqx3ysUntRbKMtkpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,5iFfTSQoq4mX6atbE7L6TVjvsczzppbsVqG6SCPqMMkt,577.5794998314292,iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,8CuELdfonTwGA2aQ1FvUbTJ4wyocDVAPAmFuC8rwMBui,177.47115865261637,iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,AgXJrv7yPR9bGeKSDBHEPbSQ7CRbqxgCJybK1DX8hhGU,147.05274864492242,iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,EvSL2HptGuALe5z4ZaCS6mXE7ss4vZjxF5ZNkQDSFvR7,636.1135618800853,iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,8nxfi8VY6cT7mD4VBEJoLg1kFzRg2gQPv3oGbVLxv7Wx,498.8791794983719,2akXpuyFXAVN5YofZpZMfBp2Vxognpmv9NooBMuHpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,9kSJtmTVJTYq7k2Vn2VPC1dK7adPwpchbnkFj3p9qPcy,157.82518572978884,2tXpgu2DLTsPUf9zFmuZmA4xrYxXKBTpVq9wAM7hzs9y
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,GKqtLVnFAUoak92oMwvCJo3FRJKAfcL7SgaMPfN8Cx16,558.98390308624,2vtuXdpMKHx8CsdeU1y2rr3tfyhPD51B2t5WTbUUpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,FjNb1argW87kFznUueNTiVqF6n1WJDC8jftoncFSeJys,66.0790358153551,33eum82LaAhtv5YkUq1BdwEviSErH5CnFxqVNLT5pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,JAMiGsEJYL72eBrRxa3xdPMkMVWQLQQAnwG9mXnheNE,305.16356950164544,33eum82LaAhtv5YkUq1BdwEviSErH5CnFxqVNLT5pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,5EU3WxZYkN1UvXV5TuNh2QdX2L5nVyZHCWi6cM8oGEjV,72.63200066055366,3FDvp4d7RVqU1Ng6DQXBpVnyG844CeJYx8WW5PBHpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,8GCfpN4jR9VjufKxcKmU1Y56upCzw2wJTS6c71pp2mRU,70.47698727893453,3FDvp4d7RVqU1Ng6DQXBpVnyG844CeJYx8WW5PBHpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,FDMssDbA5XcxpBV5gv7JXgP3TAiTNLv3ynJiCC6dWijH,91.5318560107053,3FDvp4d7RVqU1Ng6DQXBpVnyG844CeJYx8WW5PBHpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,HnPGo9ZNvfVoRoqd5T2tCGkuoQNtE6vKmLR3viyMCD7V,53.79438138847964,3FDvp4d7RVqU1Ng6DQXBpVnyG844CeJYx8WW5PBHpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,AQBBT58MUo48pm1UEtM9kq8zg6rTkHPtbQFMx9dqDLgJ,1539.7960067338531,3LYm92Zt2yYQMe82QzwBw3rmBBVsGxyS4B8DXJ5Qpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,CVACnxuPisY2CvUAz5ty1vJeZ878RvMcrrBdorLAXZwY,616.3147547751128,3tXvLBVojpviB13khqqsV4f7uh51Gy8m5q39eXJCpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,ENzWHyZippFomS2RCmbhiUwfJ61hXazjeyGwsb2XZ2dr,470.6861417572525,3xQPNZ3RrBvGrrgZEqaKFueeQ8FBpFKPTFe8bwVkpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,EqkXfsFqQRiCmdfb4ECi2yqRFRdYegSCTUKfEYhbVGAw,12618.225607589133,57gXi7ZmsgkoXiPeg7CAN5oLmKBem8XWJknJUpHypump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,AjTSCKDiowibfyKdRyyLB1nrGnrAMSFvXHnZzTyv8rNP,323.2737161444662,7HgfXftRBBqsYtAEYcqjGLQrNJLL6Tww9ek4rE3Apump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,CsZGEixjcanJ47QY5sX4s6fRkrxNMDSUZfJqTURbGkWS,332.37717661860955,7HgfXftRBBqsYtAEYcqjGLQrNJLL6Tww9ek4rE3Apump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,GGKAD9RPwHXxVtmVnaP3c1TbPL7fF9idswwdnNrB6DdL,471.6146422837704,8H9RDAUyYNMr6Y6nsBb8bBV45XnpW9VQfCKFbyfhpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,H6RwA4rHF6EHbFMRSUWpjptMntM1iDUqzHdK5gBvSQPn,646.502703876119,9GvG3vfbewcP1xnwTYS8sKe6V12JBg8SG2waVExxpump|HxYvKPgKLCHT7ZLVZrjJNTW91wVSQFmwyjnm2Psdpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,3mqBcHc3TPC2bZAdMBEYLGqxvMa2KmoVJtVuEQCvHfRL,1665.4280495807852,9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,9Tee3dgA4agNnvVATUhakWzngwYrGzQWrxyafGGKpYi7,91.77402730876535,9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,GpyuYX7rjRNNQ4eBmnbTvYPDcMWcvfmhHLS8gRf8u4Mq,455.7792453338,9S8edqWxoWz5LYLnxWUmWBJnePg35WfdYQp7HQkUpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,GWmgPCkSG1G7pE8zkMQVtr4jDMq5SsDMqyZ9SGc7pCc5,34.667731551527815,9y4nMHKQCMgjHE1UU1pbhykRXG5Xp75Y6B4MxdZapump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,8RbazXE4XnfnxDMwAvc5QvsSvLHmdjsMQNjSFE8FRnu,127.39587121396218,AVF9F4C4j8b1Kh4BmNHqybDaHgnZpJ7W7yLvL7hUpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,AKyqx5uhAAq66VtVMGDw2dUaAijDpgxKvf8D1yJoNbL9,873.0919919951474,AWSh5PLiH83Zj5es7PTcZT477EmFH85yCZe51Dt6pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,FoN9d4ARmZUSQzVXbWADmoFKpZTvjmW7eAq5xrZd13KF,4235.142358941592,BCdwQBAn8dYB5YjTsoB6TdHAWokxv28k2oZUodERpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,BC2QqtTbM8mPZbntXasByYMqhd2ZWrytVQC4AxsbVwZH,5502.511216607499,CGEDT9QZDvvH5GmVkWJH2BXiMJqMJySC9ihWyr7Spump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,51zkxuJchzxfSnsC39JJHcZQgvydLVojwkyXBjzy55Rz,89.45661979027096,DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,ADHZRyYmooj3h7A8XcCYHYo3iE5UNZHAYKRqkHPBNxyY,86.89505343623976,DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,Dgg62vGWJ6PW1wWxRViV4TP6HDgptRJDXHqZFepciPnC,123.67214690248734,DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,4maQDzSBBk7aUoqkd9dGCTCXvR4hWgiArcgwQKo1cmRb,942.4132755672966,DV4ATZfM8oL6ta4HfbbL9co5E5gTojT2cuwdjuEdpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,GsturMYDy7brEVnNZh57pq6Fxw6QZCUfBJkk5DKjw8Yp,750.1276517399755,DpxKNEi3XVeRByaGqYKvz2w6E2PhPgBAqdayLcQEpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,5Go5Qbh3oir6oPrE4WLxFnp3j3d2h71YMVLhBk7YpExA,27.667566333344546,DwfK8oRjfQvnPt4MRmU9hepbZjRgcqdVErqYTuh7pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,7CxsG6MJU21Q2JnmpgX5G2MNC8W4fdGXs4gEs5QYJWiv,7232.702775693485,EMMiGudXs9cHBixn6PDohLo4vNvVhXwTfoBnApanpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,7BLkYNgdMkhwky5g95KRo5EvciHfJcA393ZxC6gbBLq8,2997.673927595302,F1ppSHedBsGGwEKH78JVgoqr4xkQHswtsGGLpgM7bCP2
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,dWdzVTRUdRfVMV8Rwa5fSStr4iUkB5JpTz2artchfzT,130.61455980909614,F1ppSHedBsGGwEKH78JVgoqr4xkQHswtsGGLpgM7bCP2
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,2uBuixjqQgxjyywdP4MNKuSXUne7sisvTw6T1n9oKV71,265.8668743608067,FeMbDoX7R1Psc4GEcvJdsbNbZA3bfztcyDCatJVJpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,BthBjGTj9BwKWQ3zJomUvaVV6Nw4L25BLbhLioFVntyZ,35.23771638459994,GFKNuUKCDP3kQtTAjaV5VVMJFtNvMGG62xKP3XGXpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,EvRCGpzWz2NJt4WjUDorHWRgPaSkYMgKK4TAZNawkSGA,7773.107361878396,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,BXfuMaddfDZ9xdNjiPrgoauWYqjxa2yFo25WhcMaFGVs,95.08437429445752,GnFMf6JVRhAqPbA9r8yW16xycynKNkXfbaYbusLEpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,7yiPAVnJdkB61revuKREisSNZPSRHkppo4mLNq36dMyy,1211.5518395283686,HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,Ahmia11ryy8uFziV5WtRAnBFk4ufBc4w8T6MVStB6ahN,1050.439083548751,HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,DSEQaQrJHBLu2GrcL8QgyweEtB2NNSAXi1VkvdZikzMv,1070.092300950441,HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,q8xThTacX6HaDBkxm3XtNWPKwmJC5yyLh1EJMHjzDFw,1281.9036442433896,HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,7wT1W1y8vhr646dvXvb9xHmAW2Jehx9B7Z2JKGxyryab,59.62535621376552,HkBWJJiaUW5Kod4HpHWZiGD9PQVipmMiPDgiRPcNpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,H5P62MNy8B6H6fNRGJ9nCXz8kD9cr1dYC7veBc236w1h,88.82127368970134,HkBWJJiaUW5Kod4HpHWZiGD9PQVipmMiPDgiRPcNpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,C9TYpD6dRGsx1EM4XNyzMbgcUTTRorHLfBjnZhHMCGz2,2496.179361737776,Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,5GEew4AFz6x3B3nFURHmaPBXtxXr9tT6VCiW5dHEajA7,191.13096555092173,Y47Svo5kZJxdEgTvCwM2LDv8twbQHTKtfLr3CJyLFy9
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,FhVmiRqu6pzYtm3a75bcBYMhFaVzeKW78ckibRswqzxJ,77.46691443220278,Y47Svo5kZJxdEgTvCwM2LDv8twbQHTKtfLr3CJyLFy9
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,7ywtxaWc1oRC2SFvG1HA62AJYmFYCEzSEvgYYoMMbTtF,168.5600575370511,fH1YDRu48pBwedxhNxTRSLsriqx3ysUntRbKMtkpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,FZtntrtma8farq56vgimfiYAgQJUsccsA1W2GFQ19CA6,727.1378994479029,fH1YDRu48pBwedxhNxTRSLsriqx3ysUntRbKMtkpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,65FqnK6sKS6ojm9EG9ppYQpMduTe6k64tuKXJ6ayYSs5,134.88888079311334,iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,9bTjPid2B26JVZyeSFsR72AxDv4vseDQgsa2b9rBMrvb,568.8795706866679,iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,CXJNzugCucDhszL8eNbA7bR4rtkaUbqv4gJDnzpaep1p,616.4851059000069,iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,GkuzL1BZK5qE5rao3e3c38tFbdYitYc7mubcYRSz19P2,732.0251822278395,iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,Cum5exPbTUGJgCUFYvQbBpJB1hibVWcdZrS7Sm9jRP2h,43.404929213898605,2akXpuyFXAVN5YofZpZMfBp2Vxognpmv9NooBMuHpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,21CNKQH5tYrsd1KNSeZgmJdoa6D4uf1swiW8WR6kbe8y,71.70390446596083,3FDvp4d7RVqU1Ng6DQXBpVnyG844CeJYx8WW5PBHpump
